-------------------------- jModeltest 2.1.10 v20160303 --------------------------
(c) 2011-onwards D. Darriba, G.L. Taboada, R. Doallo and D. Posada,
(1) Department of Biochemistry, Genetics and Immunology
    University of Vigo, 36310 Vigo, Spain.
(2) Department of Electronics and Systems
    University of A Coruna, 15071 A Coruna, Spain.
e-mail: ddarriba@udc.es, dposada@uvigo.es
--------------------------------------------------------------------------------
 
Mon Aug 07 10:02:12 PDT 2017
Linux 2.6.32-696.3.2.el6.x86_64, arch: amd64, bits: 64, numcores: 24
 
--------------------------------------------------------------------------------
Citation: Darriba D, Taboada GL, Doallo R and Posada D. 2012.
          "jModelTest 2: more models, new heuristics and parallel computing".
          Nature Methods 9(8), 772.
--------------------------------------------------------------------------------
 
jModelTest 2.1.10 v20160303
Copyright (C) 2011 D. Darriba, G.L. Taboada, R. Doallo and D. Posada
This program comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome to redistribute it under certain
conditions
 
Notice: This program may contain errors. Please inspect results carefully.
 
PhyML binary: /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/PhyML_3.0_linux64 v20130103
 
Arguments = -tr 24 --set-property log-dir=./ -d infile.phy -s 11 -f -i -g 4 -t ML -AIC -AICc -BIC -DT -S BEST -p -a -w

Reading data file "infile.phy"... OK.
  number of sequences: 71
  number of sites: 1055
 
 
---------------------------------------------------------------
*                                                             *
*        COMPUTATION OF LIKELIHOOD SCORES WITH PHYML          *
*                                                             *
---------------------------------------------------------------
 
::Settings::
 
 Phyml version = 20130103
 Phyml binary = PhyML_3.0_linux64
 Phyml path = /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/
 Candidate models = 88
   number of substitution schemes = 11
   including models with equal/unequal base frequencies (+F)
   including models with/without a proportion of invariable sites (+I)
   including models with/without rate variation among sites (+G) (nCat = 4)
 Optimized free parameters (K) = substitution parameters + 139 branch lengths + topology 
 Base tree for likelihood calculations = ML tree
 Tree topology search operation = BEST
 
 
 
::Progress::
 
Model 		 Exec. Time 	 Total Time 	 -lnL
-------------------------------------------------------------------------
F81+G		00h:00:43:04	00h:00:43:04	    3398.0600	 (1/88)
    -------------******---------------------------------------------------- ( 1.0 )
    --------------*****---------------------------------------------------- ( 1.0 )
    --------------***------------------------------------------------------ ( 0.85938 )
    ---------------**------------------------------------------------------ ( 1.0 )
    -----------------**---------------------------------------------------- ( 1.0 )
    -------------------***------------------------------------------------- ( 1.0 )
    --------------------**------------------------------------------------- ( 0.85938 )
    ----------------------***********-------------------------------------- ( 1.0 )
    ----------------------*****-------------------------------------------- ( 0.85939 )
    -----------------------****-------------------------------------------- ( 0.85938 )
    ------------------------***-------------------------------------------- ( 0.85938 )
    -------------------------**-------------------------------------------- ( 0.85938 )
    ---------------------------******-------------------------------------- ( 0.85938 )
    ----------------------------*****-------------------------------------- ( 0.85938 )
    -----------------------------****-------------------------------------- ( 0.85938 )
    ------------------------------***-------------------------------------- ( 1.0 )
    -------------------------------**-------------------------------------- ( 0.85938 )
    ---------------------------------************************************** ( 1.0 )
    ---------------------------------******-------------------------------- ( 1.0 )
    ---------------------------------***----------------------------------- ( 1.0 )
    ----------------------------------**----------------------------------- ( 0.85938 )
    ------------------------------------***-------------------------------- ( 1.0 )
    -------------------------------------**-------------------------------- ( 1.0 )
    ---------------------------------------******************************** ( 1.0 )
    ---------------------------------------**------------------------------ ( 1.0 )
    -----------------------------------------****************************** ( 1.0 )
    -----------------------------------------****-------------------------- ( 1.0 )
    ------------------------------------------***-------------------------- ( 1.0 )
    -------------------------------------------**-------------------------- ( 1.0 )
    ---------------------------------------------************************** ( 1.0 )
    ---------------------------------------------****************---------- ( 1.0 )
    ---------------------------------------------************-------------- ( 0.70928 )
    ---------------------------------------------**------------------------ ( 1.0 )
    -----------------------------------------------**********-------------- ( 1.0 )
    -----------------------------------------------**---------------------- ( 1.0 )
    -------------------------------------------------********-------------- ( 1.0 )
    --------------------------------------------------*******-------------- ( 0.85938 )
    ---------------------------------------------------******-------------- ( 1.0 )
    ----------------------------------------------------*****-------------- ( 0.85938 )
    -----------------------------------------------------****-------------- ( 0.85938 )
    ------------------------------------------------------***-------------- ( 0.85938 )
    -------------------------------------------------------**-------------- ( 1.0 )
    ---------------------------------------------------------****---------- ( 1.0 )
    ----------------------------------------------------------***---------- ( 1.0 )
    -----------------------------------------------------------**---------- ( 1.0 )
    -------------------------------------------------------------********** ( 1.0 )
    --------------------------------------------------------------********* ( 1.0 )
    ---------------------------------------------------------------******** ( 0.85938 )
    ----------------------------------------------------------------******* ( 0.85938 )
    -----------------------------------------------------------------****** ( 0.85938 )
    ------------------------------------------------------------------***** ( 0.85938 )
    -------------------------------------------------------------------**** ( 0.85938 )
    --------------------------------------------------------------------*** ( 0.85938 )
    ---------------------------------------------------------------------** ( 0.85938 )

 
            +--71 Cholev13573
        +-137
        |   +--70 Cholev13571
    +-138
    |   |               +--69 Boestu13134
    |   |           +-133
    |   |           |   +--68 Boestu13135
    |   |       +-134
    |   |       |   |                                +--67 Spafez12122
    |   |       |   |                            +-126
    |   |       |   |                            |   +--66 Spafez12121
    |   |       |   |                        +-127
    |   |       |   |                        |   +--65 Spafez12123
    |   |       |   |                    +-128
    |   |       |   |                    |   |       +--64 Targas13401
    |   |       |   |                    |   |   +-124
    |   |       |   |                    |   |   |   +--63 Targas13403
    |   |       |   |                    |   +-125
    |   |       |   |                    |       +--62 Tarrol14351
    |   |       |   |                +-129
    |   |       |   |                |   |       +--61 Islaza14041
    |   |       |   |                |   |   +-122
    |   |       |   |                |   |   |   +--60 Islaza14043
    |   |       |   |                |   +-123
    |   |       |   |                |       |                     +--59 Islpal22992
    |   |       |   |                |       |                 +-117
    |   |       |   |                |       |                 |   +--58 Islpal22991
    |   |       |   |                |       |             +-118
    |   |       |   |                |       |             |   |       +--57 Milsch13213
    |   |       |   |                |       |             |   |   +-115
    |   |       |   |                |       |             |   |   |   +--56 Milsch13212
    |   |       |   |                |       |             |   +-116
    |   |       |   |                |       |             |       |                           +--55 Milsch13282
    |   |       |   |                |       |             |       |                       +-108
    |   |       |   |                |       |             |       |                       |   +--54 Milsch13283
    |   |       |   |                |       |             |       |                   +-109
    |   |       |   |                |       |             |       |                   |   +--53 Milsch13291
    |   |       |   |                |       |             |       |               +-110
    |   |       |   |                |       |             |       |               |   +--52 Milsch13292
    |   |       |   |                |       |             |       |           +-111
    |   |       |   |                |       |             |       |           |   +--51 Milsch13162
    |   |       |   |                |       |             |       |       +-112
    |   |       |   |                |       |             |       |       |   +--50 Milsch13241
    |   |       |   |                |       |             |       |   +-113
    |   |       |   |                |       |             |       |   |   +--49 Milsch13191
    |   |       |   |                |       |             |       +-114
    |   |       |   |                |       |             |           +--48 Milsch13192
    |   |       |   |                |       |         +-119
    |   |       |   |                |       |         |   |           +--47 Islshu13324
    |   |       |   |                |       |         |   |       +-105
    |   |       |   |                |       |         |   |       |   +--46 Islshu13322
    |   |       |   |                |       |         |   |   +-106
    |   |       |   |                |       |         |   |   |   +--45 Islshu13321
    |   |       |   |                |       |         |   +-107
    |   |       |   |                |       |         |       +--44 Islshu13323
    |   |       |   |                |       |     +-120
    |   |       |   |                |       |     |   |                                   +--43 Josait13243
    |   |       |   |                |       |     |   |                               +--96
    |   |       |   |                |       |     |   |                               |   +--42 Josait13512
    |   |       |   |                |       |     |   |                           +--97
    |   |       |   |                |       |     |   |                           |   +--41 Josait13511
    |   |       |   |                |       |     |   |                       +--98
    |   |       |   |                |       |     |   |                       |   +--40 Josait13611
    |   |       |   |                |       |     |   |                   +--99
    |   |       |   |                |       |     |   |                   |   +--39 Josait13612
    |   |       |   |                |       |     |   |               +-100
    |   |       |   |                |       |     |   |               |   +--38 Josait13613
    |   |       |   |                |       |     |   |           +-101
    |   |       |   |                |       |     |   |           |   +--37 Josait13621
    |   |       |   |                |       |     |   |       +-102
    |   |       |   |                |       |     |   |       |   +--36 Josait13622
    |   |       |   |                |       |     |   |   +-103
    |   |       |   |                |       |     |   |   |   +--35 Josait13623
    |   |       |   |                |       |     |   +-104
    |   |       |   |                |       |     |       +--34 Josait13513
    |   |       |   |                |       +---121
    |   |       |   |                |             |             +--33 Islglo9821
    |   |       |   |                |             |         +--93
    |   |       |   |                |             |         |   +--32 Islglo10425
    |   |       |   |                |             |     +--94
    |   |       |   |                |             |     |   +--31 Isllag22591
    |   |       |   |                |             +----95
    |   |       |   |                |                   +--30 Isllag22592
    |   |       |   |        +-----130
    |   |       |   |        |       |                           +--29 Ibemor13312
    |   |       |   |        |       |                       +--86
    |   |       |   |        |       |                       |   +--28 Ibemor13311
    |   |       |   |        |       |                   +--87
    |   |       |   |        |       |                   |   +--27 Ibemor13314
    |   |       |   |        |       |               +--88
    |   |       |   |        |       |               |   +--26 Ibemor13302
    |   |       |   |        |       |           +--89
    |   |       |   |        |       |           |   +--25 Ibemor13233
    |   |       |   |        |       |       +--90
    |   |       |   |        |       |       |   +--24 Ibemor13231
    |   |       |   |        |       |   +--91
    |   |       |   |        |       |   |   |               +--23 Ibemor13304
    |   |       |   |        |       |   |   |           +--82
    |   |       |   |        |       |   |   |           |   +--22 Ibemor13194
    |   |       |   |        |       |   |   |       +--83
    |   |       |   |        |       |   |   |       |   +--21 Ibemor13163
    |   |       |   |        |       |   |   |   +--84
    |   |       |   |        |       |   |   |   |   +--20 Ibemor13161
    |   |       |   |        |       |   |   +--85
    |   |       |   |        |       |   |       +--19 Ibemor13303
    |   |       |   |        |       +--92
    |   |       |   |        |           |           +--18 Argwol12222
    |   |       |   |        |           |       +--79
    |   |       |   |        |           |       |   +--17 Argwol12221
    |   |       |   |        |           |   +--80
    |   |       |   |        |           |   |   +--16 Argwol12223
    |   |       |   |        |           +--81
    |   |       |   |        |               |               +--15 Argwol12773
    |   |       |   |        |               |           +--75
    |   |       |   |        |               |           |   +--14 Argwol12774
    |   |       |   |        |               |       +--76
    |   |       |   |        |               |       |   +--13 Argwol12782
    |   |       |   |        |               |   +--77
    |   |       |   |        |               |   |   |   +--12 Argwol15402
    |   |       |   |        |               |   |   +--74
    |   |       |   |        |               |   |       +--11 Argwol15401
    |   |       |   |        |               +--78
    |   |       |   |        |                   +--10 Argwol12781
    |   |       |   |    +-131
    |   |       |   |    |   +-----------------9 Corcel22221
    |   |       |   +--132
    |   |       |        +--------------------------8 Meremi
    |   |   +-135
    |   |   |   |       +---7 Boedav13211
    |   |   |   |   +--72
    |   |   |   |   |   +---6 Boedav13204
    |   |   |   +--73
    |   |   |       +---5 Boedav13201
    |   +-136
    |       +---4 Cholev13552
+-139
|   +---3 Cholev13563
|
+---2 Cholev13562
|
+---1 Cholev13561

 
(Cholev13561:0.0000000000,Cholev13562:0.0000000200,(Cholev13563:0.0000000000,((Cholev13552:0.0000000700,((Boedav13201:0.0010641200,(Boedav13204:0.0000000000,Boedav13211:0.0000000300):1.0000:0.0000000000):1.0000:0.0040532600,((Meremi:0.1034510700,(Corcel22221:0.0682469400,((((Argwol12781:0.0000000600,((Argwol15401:0.0000000000,Argwol15402:0.0000000000):1.0000:0.0011175300,(Argwol12782:0.0000000000,(Argwol12774:0.0000000000,Argwol12773:0.0000000000):1.0000:0.0011105700):0.8594:0.0000000600):1.0000:0.0011093900):1.0000:0.0011071500,(Argwol12223:0.0000000200,(Argwol12221:0.0011051800,Argwol12222:0.0000000000):0.8594:0.0000000300):1.0000:0.0000000200):1.0000:0.0090017000,((Ibemor13303:0.0045257100,(Ibemor13161:0.0000000000,(Ibemor13163:0.0000000000,(Ibemor13194:0.0022175500,Ibemor13304:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000300):0.8594:0.0000000600):0.8594:0.0010932900,(Ibemor13231:0.0000000200,(Ibemor13233:0.0000000000,(Ibemor13302:0.0000000300,(Ibemor13314:0.0000000000,(Ibemor13311:0.0010962100,Ibemor13312:0.0000000200):0.8594:0.0000000200):1.0000:0.0010946700):0.8594:0.0000000300):0.8594:0.0000000000):0.8594:0.0000000400):1.0000:0.0116879900):1.0000:0.0142579100,((((Isllag22592:0.0030959500,(Isllag22591:0.0000000000,(Islglo10425:0.0000000000,Islglo9821:0.0000000000):1.0000:0.0010935600):1.0000:0.0028350700):1.0000:0.0240550000,((Josait13513:0.0010802900,(Josait13623:0.0010733500,(Josait13622:0.0000000200,(Josait13621:0.0000000000,(Josait13613:0.0000000000,(Josait13612:0.0000000000,(Josait13611:0.0000000000,(Josait13511:0.0000000000,(Josait13512:0.0000000000,Josait13243:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):0.8594:0.0000000000):1.0000:0.0000000300):1.0000:0.0040870800,((Islshu13323:0.0000000000,(Islshu13321:0.0010294600,(Islshu13322:0.0000000000,Islshu13324:0.0000000000):1.0000:0.0000000300):1.0000:0.0010300900):1.0000:0.0042085000,(((Milsch13192:0.0010650600,(Milsch13191:0.0000000000,(Milsch13241:0.0010431600,(Milsch13162:0.0000000400,(Milsch13292:0.0000000000,(Milsch13291:0.0000000100,(Milsch13283:0.0000000300,Milsch13282:0.0022508400):1.0000:0.0031421200):0.8594:0.0000000100):0.8594:0.0000000200):0.8594:0.0000000300):1.0000:0.0011372100):0.8594:0.0000000000):1.0000:0.0022944700,(Milsch13212:0.0000000000,Milsch13213:0.0000000300):1.0000:0.0032954600):1.0000:0.0063305700,(Islpal22991:0.0000000000,Islpal22992:0.0000000000):1.0000:0.0021073700):0.7093:0.0009232400):1.0000:0.0049945700):1.0000:0.0000002100):1.0000:0.0231340700,(Islaza14043:0.0043799600,Islaza14041:0.0000000700):1.0000:0.0131705000):1.0000:0.0095586100,((Tarrol14351:0.0011059900,(Targas13403:0.0000000000,Targas13401:0.0000000000):0.8594:0.0000000000):1.0000:0.0096241600,(Spafez12123:0.0010735700,(Spafez12121:0.0000000000,Spafez12122:0.0010762600):1.0000:0.0033261300):1.0000:0.0070444300):1.0000:0.0057395900):1.0000:0.0072418100):1.0000:0.0324944900):1.0000:0.0182945800):1.0000:0.0219821000,(Boestu13135:0.0000000000,Boestu13134:0.0000000000):1.0000:0.0000002100):0.8703:0.0013913200):1.0000:0.0043961100):1.0000:0.0021692300,(Cholev13571:0.0000000000,Cholev13573:0.0021487200):0.8594:0.0000000000):0.8594:0.0000000400):0.8594:0.0000000200);
 
Note: this tree is unrooted. Branch lengths are the expected number of substitutions per site. Labels next to parentheses represent phylogenetic uncertainty due to model selection (see documentation)



---------------------------------------------------------------
*                                                             *
*        CORRECTED AKAIKE INFORMATION CRITERION (AICc)        *
*                                                             *
---------------------------------------------------------------
 
 Sample size: 1055.0
 
 Model selected: 
   Model = TrN+I+G
   partition = 010020
   -lnL = 3283.3446
   K = 147
   freqA = 0.2010 
   freqC = 0.2621 
   freqG = 0.3335 
   freqT = 0.2034 
   R(a) [AC] =  1.0000
   R(b) [AG] =  2.4061
   R(c) [AT] =  1.0000
   R(d) [CG] =  1.0000
   R(e) [CT] =  7.6702
   R(f) [GT] =  1.0000
   p-inv = 0.6590
   gamma shape = 0.6120 

--
PAUP* Commands Block:
 If you want to load the selected model and associated estimates in PAUP*,
 attach the next block of commands after the data in your PAUP file:

[!
Likelihood settings from best-fit model (TrN+I+G) selected by AICc
with jModeltest 2.1.10 v20160303 on Mon Aug 07 10:05:29 PDT 2017]

BEGIN PAUP;
Lset base=(0.2010 0.2621 0.3335 ) nst=6  rmat=(1.0000 2.4061 1.0000 1.0000 7.6702) rates=gamma shape=0.6120 ncat=4 pinvar=0.6590;
END;
--
 
Tree for the best AICc model = (Cholev13561:0.00000000,Cholev13562:0.00000002,(Cholev13563:0.00000000,((Cholev13571:0.00000000,Cholev13573:0.00215001):0.00000000,(Cholev13552:0.00000007,((Boedav13201:0.00106564,(Boedav13204:0.00000000,Boedav13211:0.00000003):0.00000000):0.00406134,((Boestu13135:0.00000000,Boestu13134:0.00000000):0.00000021,(Meremi:0.10356393,(Corcel22221:0.06824694,((((Argwol12781:0.00000006,((Argwol12782:0.00000000,(Argwol12774:0.00000000,Argwol12773:0.00000000):0.00111057):0.00000006,(Argwol15401:0.00000000,Argwol15402:0.00000000):0.00111753):0.00110939):0.00110715,(Argwol12223:0.00000002,(Argwol12221:0.00110518,Argwol12222:0.00000000):0.00000003):0.00000002):0.00900170,((Ibemor13303:0.00452642,(Ibemor13161:0.00000000,(Ibemor13163:0.00000000,(Ibemor13194:0.00222025,Ibemor13304:0.00000000):0.00000000):0.00000004):0.00000006):0.00109329,(Ibemor13231:0.00000002,(Ibemor13233:0.00000000,(Ibemor13302:0.00000003,(Ibemor13314:0.00000000,(Ibemor13311:0.00109651,Ibemor13312:0.00000002):0.00000002):0.00109483):0.00000003):0.00000000):0.00000004):0.01176404):0.01425791,(((Tarrol14351:0.00110599,(Targas13403:0.00000000,Targas13401:0.00000000):0.00000000):0.00962416,(Spafez12123:0.00107406,(Spafez12121:0.00000000,Spafez12122:0.00107659):0.00332960):0.00704443):0.00561128,((Islaza14043:0.00440301,Islaza14041:0.00000007):0.01303292,((Isllag22592:0.00306808,(Isllag22591:0.00000000,(Islglo10425:0.00000000,Islglo9821:0.00000000):0.00109356):0.00283507):0.02395517,(((Islshu13323:0.00000000,(Islshu13321:0.00102959,(Islshu13322:0.00000000,Islshu13324:0.00000000):0.00000003):0.00103059):0.00420850,(((Milsch13212:0.00000000,Milsch13213:0.00000003):0.00330046,(Milsch13192:0.00106701,(Milsch13191:0.00000000,(Milsch13241:0.00104466,(Milsch13162:0.00000004,(Milsch13292:0.00000000,(Milsch13291:0.00000001,(Milsch13283:0.00000004,Milsch13282:0.00226029):0.00315242):0.00000001):0.00000002):0.00000003):0.00113721):0.00000000):0.00228492):0.00633057,(Islpal22991:0.00000000,Islpal22992:0.00000000):0.00210737):0.00089766):0.00499457,(Josait13513:0.00108029,(Josait13623:0.00107335,(Josait13622:0.00000002,(Josait13621:0.00000000,(Josait13613:0.00000000,(Josait13612:0.00000000,(Josait13611:0.00000000,(Josait13511:0.00000000,(Josait13512:0.00000000,Josait13243:0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000003):0.00408708):0.00000020):0.02326337):0.00955861):0.00724181):0.03245164):0.01829458):0.02198210):0.00139910):0.00439611):0.00217375):0.00000004):0.00000002);
 
 
* AICc MODEL SELECTION : Selection uncertainty
 
Model             -lnL    K     AICc       delta       weight   cumWeight
------------------------------------------------------------------------- 
TrN+I+G     3283.34463   147  6908.662799   0.000000    0.336134   0.336134 
TIM2+I+G    3282.17344   148  6909.026792   0.363993    0.280203   0.616336 
TIM3+I+G    3282.57791   148  6909.835732   1.172933    0.186988   0.803324 
TIM1+I+G    3282.89973   148  6910.479372   1.816573    0.135534   0.938858 
GTR+I+G     3280.98066   150  6912.071939   3.409140    0.061126   0.999984 
HKY+I+G     3295.48712   146  6930.247368  21.584569   6.91e-006   0.999991 
TPM2uf+I+G  3294.87193   147  6931.717399  23.054600   3.31e-006   0.999994 
TPM3uf+I+G  3294.95848   147  6931.890499  23.227700   3.04e-006   0.999997 
TPM1uf+I+G  3295.22556   147  6932.424659  23.761860   2.33e-006   1.000000 
TVM+I+G     3294.70123   149  6936.794725  28.131926   2.62e-007   1.000000 
TIM2ef+I+G  3306.14637   145  6948.871398  40.208599   6.24e-010   1.000000 
SYM+I+G     3305.41839   147  6952.810319  44.147520   8.71e-011   1.000000 
TrN+G       3308.11161   146  6955.496348  46.833549   2.27e-011   1.000000 
TrN+I       3308.31178   146  6955.896688  47.233889   1.86e-011   1.000000 
TIM2+G      3306.96391   147  6955.901359  47.238560   1.86e-011   1.000000 
TIM2+I      3307.08787   147  6956.149279  47.486480   1.64e-011   1.000000 
TIM1+I      3307.19531   147  6956.364159  47.701360   1.47e-011   1.000000 
TIM1+G      3307.65617   147  6957.285879  48.623080   9.29e-012   1.000000 
TIM3+G      3307.67859   147  6957.330719  48.667920   9.09e-012   1.000000 
TIM1ef+I+G  3310.53131   145  6957.641278  48.978479   7.78e-012   1.000000 
TrNef+I+G   3311.94182   144  6957.773750  49.110951   7.28e-012   1.000000 
TIM3+I      3308.06888   147  6958.111299  49.448500   6.15e-012   1.000000 
GTR+G       3305.64214   149  6958.676545  50.013746   4.64e-012   1.000000 
TIM3ef+I+G  3311.36372   145  6959.306098  50.643299   3.38e-012   1.000000 
GTR+I       3306.37265   149  6960.137565  51.474766   2.23e-012   1.000000 
TPM2+I+G    3318.44921   144  6970.788530  62.125731   1.09e-014   1.000000 
TVMef+I+G   3317.90188   146  6975.076888  66.414089   1.27e-015   1.000000 
HKY+I       3320.80646   145  6978.191578  69.528779   2.68e-016   1.000000 
TPM2uf+I    3320.24548   146  6979.764088  71.101289   1.22e-016   1.000000 
TPM1uf+I    3320.30489   146  6979.882908  71.220109   1.15e-016   1.000000 
TPM3uf+I    3320.56305   146  6980.399228  71.736429   8.89e-017   1.000000 
K80+I+G     3324.62500   143  6980.457464  71.794665   8.64e-017   1.000000 
TVM+I       3318.96056   148  6982.601032  73.938233   2.96e-017   1.000000 
TPM3+I+G    3324.61820   144  6983.126510  74.463711   2.27e-017   1.000000 
TPM1+I+G    3324.78034   144  6983.450790  74.787991   1.93e-017   1.000000 
HKY+G       3325.18956   145  6986.957778  78.294979   3.35e-018   1.000000 
TPM3uf+G    3324.61150   146  6988.496128  79.833329   1.55e-018   1.000000 
TPM2uf+G    3324.64732   146  6988.567768  79.904969   1.50e-018   1.000000 
TPM1uf+G    3324.78801   146  6988.849148  80.186349   1.30e-018   1.000000 
TVM+G       3323.48627   148  6991.652452  82.989653   3.20e-019   1.000000 
TIM2ef+I    3329.12426   144  6992.138630  83.475831   2.51e-019   1.000000 
TIM2ef+G    3330.39346   144  6994.677030  86.014231   7.06e-020   1.000000 
SYM+I       3328.32108   146  6995.915288  87.252489   3.80e-020   1.000000 
SYM+G       3329.54476   146  6998.362648  89.699849   1.12e-020   1.000000 
TrNef+I     3333.91567   143  6999.038804  90.376005   7.97e-021   1.000000 
TIM1ef+I    3333.03834   144  6999.966790  91.303991   5.01e-021   1.000000 
TrNef+G     3335.20206   143  7001.611584  92.948785   2.20e-021   1.000000 
TIM3ef+I    3333.90435   144  7001.698810  93.036011   2.11e-021   1.000000 
TIM1ef+G    3334.36556   144  7002.621230  93.958431   1.33e-021   1.000000 
TIM3ef+G    3335.20147   144  7004.293050  95.630251   5.76e-022   1.000000 
TPM2+I      3344.50906   143  7020.225584  111.562785   2.00e-025   1.000000 
TVMef+I     3343.62685   145  7023.832358  115.169559   3.29e-026   1.000000 
K80+I       3349.00307   142  7026.536842  117.874043   8.52e-027   1.000000 
TPM1+I      3348.16814   143  7027.543744  118.880945   5.15e-027   1.000000 
TPM2+G      3348.96092   143  7029.129304  120.466505   2.33e-027   1.000000 
TPM3+I      3349.02575   143  7029.258964  120.596165   2.18e-027   1.000000 
TVMef+G     3348.11180   145  7032.802258  124.139459   3.72e-028   1.000000 
K80+G       3353.76354   142  7036.057782  127.394983   7.30e-029   1.000000 
TPM1+G      3352.96355   143  7037.134564  128.471765   4.26e-029   1.000000 
TPM3+G      3353.76834   143  7038.744144  130.081345   1.90e-029   1.000000 
F81+I+G     3370.98719   145  7078.553038  169.890239   4.32e-038   1.000000 
JC+I+G      3394.22253   142  7116.975762  208.312963   1.96e-046   1.000000 
F81+I       3394.80352   144  7123.497150  214.834351   7.51e-048   1.000000 
F81+G       3398.06000   144  7130.010110  221.347311   2.89e-049   1.000000 
JC+I        3417.31352   141  7160.486843  251.824044   6.98e-056   1.000000 
JC+G        3421.36574   141  7168.591283  259.928484   1.21e-057   1.000000 
TIM2        3482.38126   146  7304.035648  395.372849   4.70e-087   1.000000 
GTR         3480.37509   148  7305.430092  396.767293   2.34e-087   1.000000 
TIM3        3483.67341   146  7306.619948  397.957149   1.29e-087   1.000000 
TrN         3485.03597   145  7306.650598  397.987799   1.27e-087   1.000000 
TIM1        3484.83919   146  7308.951508  400.288709   4.03e-088   1.000000 
TIM2ef      3508.06632   143  7347.340104  438.677305   1.86e-096   1.000000 
SYM         3507.11253   145  7350.803718  442.140919   3.29e-097   1.000000 
TrNef       3513.95380   142  7356.438302  447.775503   1.96e-098   1.000000 
TPM2uf      3510.62698   145  7357.832618  449.169819   9.78e-099   1.000000 
TIM1ef      3513.36798   143  7357.943424  449.280625   9.26e-099   1.000000 
TIM3ef      3513.71308   143  7358.633624  449.970825   6.56e-099   1.000000 
TVM         3508.51166   147  7358.996859  450.334060   5.47e-099   1.000000 
TPM3uf      3511.58629   145  7359.751238  451.088439   3.75e-099   1.000000 
HKY         3513.10095   144  7360.092010  451.429211   3.16e-099   1.000000 
TPM1uf      3512.93965   145  7362.457958  453.795159   9.69e-100   1.000000 
TPM2        3534.54879   142  7397.628282  488.965483   2.23e-107   1.000000 
TVMef       3533.45655   144  7400.803210  492.140411   4.57e-108   1.000000 
K80         3540.50297   141  7406.865743  498.202944   2.20e-109   1.000000 
TPM1        3539.95244   142  7408.435582  499.772783   1.01e-109   1.000000 
TPM3        3540.13828   142  7408.807262  500.144463   8.35e-110   1.000000 
F81         3580.54193   143  7492.291324  583.628525   6.21e-128   1.000000 
JC          3603.58611   140  7530.366968  621.704169   3.35e-136   1.000000
-------------------------------------------------------------------------
-lnL:	negative log likelihod
 K:	number of estimated parameters
 AICc:	Corrected Akaike Information Criterion
 delta:	AICc difference
 weight:	AICc weight
 cumWeight:	cumulative AICc weight
 
 
* AICc MODEL SELECTION : Confidence interval
 
There are 88 models in the 100% confidence interval: [ TrN+I+G TIM2+I+G TIM3+I+G TIM1+I+G GTR+I+G HKY+I+G TPM2uf+I+G TPM3uf+I+G TPM1uf+I+G TVM+I+G TIM2ef+I+G SYM+I+G TrN+G TrN+I TIM2+G TIM2+I TIM1+I TIM1+G TIM3+G TIM1ef+I+G TrNef+I+G TIM3+I GTR+G TIM3ef+I+G GTR+I TPM2+I+G TVMef+I+G HKY+I TPM2uf+I TPM1uf+I TPM3uf+I K80+I+G TVM+I TPM3+I+G TPM1+I+G HKY+G TPM3uf+G TPM2uf+G TPM1uf+G TVM+G TIM2ef+I TIM2ef+G SYM+I SYM+G TrNef+I TIM1ef+I TrNef+G TIM3ef+I TIM1ef+G TIM3ef+G TPM2+I TVMef+I K80+I TPM1+I TPM2+G TPM3+I TVMef+G K80+G TPM1+G TPM3+G F81+I+G JC+I+G F81+I F81+G JC+I JC+G TIM2 GTR TIM3 TrN TIM1 TIM2ef SYM TrNef TPM2uf TIM1ef TIM3ef TVM TPM3uf HKY TPM1uf TPM2 TVMef K80 TPM1 TPM3 F81 JC ] 
 
 
* AICc MODEL SELECTION : Parameter importance
 
Parameter   Importance
----------------------
fA	    1.0000
fC	    1.0000
fG	    1.0000
fT	    1.0000
kappa	    0.0000
titv	    0.0000
rAC	    0.5283
rAG	    1.0000
rAT	    0.4769
rCG	    0.3837
rCT	    1.0000
rGT	    1.0000
pinv(I)	    0.0000
alpha(G)	    0.0000
pinv(IG)	    1.0000
alpha(IG)	    1.0000
----------------------
Values have been rounded.
 (I):  considers only +I models.
 (G):  considers only +G models.
 (IG): considers only +I+G models.
 
 
* AICc MODEL SELECTION : Best Model's command line
 
phyml  -i /tmp/jmodeltest4009577566406657117.phy -d nt -n 1 -b 0 --run_id TrN+I+G -m 010020 -f m -v e -c 4 -a e --no_memory_check -o tlr -s BEST
 
 
 
---------------------------------------------------------------
*                                                             *
*                    MODEL AVERAGED PHYLOGENY                 *
*                                                             *
---------------------------------------------------------------
 
Selection criterion: . . . . AICc
Confidence interval: . . . . 1.00
Consensus type:. . . . . . . 50% majority rule
 
 
