-------------------------- jModeltest 2.1.10 v20160303 --------------------------
(c) 2011-onwards D. Darriba, G.L. Taboada, R. Doallo and D. Posada,
(1) Department of Biochemistry, Genetics and Immunology
    University of Vigo, 36310 Vigo, Spain.
(2) Department of Electronics and Systems
    University of A Coruna, 15071 A Coruna, Spain.
e-mail: ddarriba@udc.es, dposada@uvigo.es
--------------------------------------------------------------------------------
 
Thu Aug 03 07:52:13 PDT 2017
Linux 2.6.32-696.3.2.el6.x86_64, arch: amd64, bits: 64, numcores: 24
 
--------------------------------------------------------------------------------
Citation: Darriba D, Taboada GL, Doallo R and Posada D. 2012.
          "jModelTest 2: more models, new heuristics and parallel computing".
          Nature Methods 9(8), 772.
--------------------------------------------------------------------------------
 
jModelTest 2.1.10 v20160303
Copyright (C) 2011 D. Darriba, G.L. Taboada, R. Doallo and D. Posada
This program comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome to redistribute it under certain
conditions
 
Notice: This program may contain errors. Please inspect results carefully.
 
PhyML binary: /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/PhyML_3.0_linux64 v20130103
 
Arguments = -tr 24 --set-property log-dir=./ -d infile.phy -s 11 -f -i -g 4 -t ML -AIC -AICc -BIC -DT -S BEST -p -a -w

Reading data file "infile.phy"... OK.
  number of sequences: 73
  number of sites: 658
 
 
---------------------------------------------------------------
*                                                             *
*        COMPUTATION OF LIKELIHOOD SCORES WITH PHYML          *
*                                                             *
---------------------------------------------------------------
 
::Settings::
 
 Phyml version = 20130103
 Phyml binary = PhyML_3.0_linux64
 Phyml path = /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/
 Candidate models = 88
   number of substitution schemes = 11
   including models with equal/unequal base frequencies (+F)
   including models with/without a proportion of invariable sites (+I)
   including models with/without rate variation among sites (+G) (nCat = 4)
 Optimized free parameters (K) = substitution parameters + 143 branch lengths + topology 
 Base tree for likelihood calculations = ML tree
 Tree topology search operation = BEST
 
 
 
::Progress::
 
Model 		 Exec. Time 	 Total Time 	 -lnL
-------------------------------------------------------------------------
F81+G		00h:01:13:06	00h:01:13:07	    5399.7772	 (1/88)
    --------------**--------------------------------------------------------- ( 1.0 )
    ----------------**------------------------------------------------------- ( 1.0 )
    ------------------***---------------------------------------------------- ( 1.0 )
    -------------------**---------------------------------------------------- ( 0.99425 )
    ---------------------***********----------------------------------------- ( 1.0 )
    ---------------------***------------------------------------------------- ( 0.64041 )
    ----------------------**------------------------------------------------- ( 0.59472 )
    ------------------------********----------------------------------------- ( 1.0 )
    ------------------------*****-------------------------------------------- ( 1.0 )
    ------------------------**----------------------------------------------- ( 1.0 )
    --------------------------***-------------------------------------------- ( 0.99975 )
    ---------------------------**-------------------------------------------- ( 0.99975 )
    -----------------------------***----------------------------------------- ( 1.0 )
    ------------------------------**----------------------------------------- ( 1.0 )
    --------------------------------***************************************** ( 1.0 )
    --------------------------------**********------------------------------- ( 1.0 )
    --------------------------------*****------------------------------------ ( 1.0 )
    --------------------------------**--------------------------------------- ( 1.0 )
    ----------------------------------***------------------------------------ ( 0.99964 )
    -----------------------------------**------------------------------------ ( 1.0 )
    -------------------------------------*****------------------------------- ( 1.0 )
    -------------------------------------***--------------------------------- ( 1.0 )
    --------------------------------------**--------------------------------- ( 1.0 )
    ----------------------------------------**------------------------------- ( 1.0 )
    ------------------------------------------******************************* ( 1.0 )
    ------------------------------------------*****************-------------- ( 1.0 )
    ------------------------------------------****--------------------------- ( 1.0 )
    -------------------------------------------***--------------------------- ( 1.0 )
    --------------------------------------------**--------------------------- ( 1.0 )
    ----------------------------------------------*************-------------- ( 1.0 )
    -----------------------------------------------************-------------- ( 0.90807 )
    ------------------------------------------------***********-------------- ( 1.0 )
    ------------------------------------------------******------------------- ( 1.0 )
    -------------------------------------------------*****------------------- ( 1.0 )
    -------------------------------------------------**---------------------- ( 1.0 )
    ---------------------------------------------------***------------------- ( 1.0 )
    ----------------------------------------------------**------------------- ( 1.0 )
    ------------------------------------------------------*****-------------- ( 0.8687 )
    ------------------------------------------------------**----------------- ( 1.0 )
    --------------------------------------------------------***-------------- ( 0.8687 )
    ---------------------------------------------------------**-------------- ( 1.0 )
    -----------------------------------------------------------************** ( 1.0 )
    -----------------------------------------------------------****---------- ( 1.0 )
    -----------------------------------------------------------**------------ ( 1.0 )
    -------------------------------------------------------------**---------- ( 1.0 )
    ---------------------------------------------------------------********** ( 1.0 )
    ----------------------------------------------------------------********* ( 1.0 )
    ----------------------------------------------------------------**------- ( 1.0 )
    ------------------------------------------------------------------******* ( 1.0 )
    ------------------------------------------------------------------**----- ( 1.0 )
    --------------------------------------------------------------------***** ( 1.0 )
    --------------------------------------------------------------------**--- ( 1.0 )
    ----------------------------------------------------------------------*** ( 1.0 )
    -----------------------------------------------------------------------** ( 1.0 )

 
                +--73 Spafez13422
            +-141
            |   +--72 Spafez13421
    +-----142
    |       |                                   +--71 Argwol12221
    |       |                               +-132
    |       |                               |   +--70 Argwol12222
    |       |                           +-133
    |       |                           |   +--69 Argwol12223
    |       |                       +-134
    |       |                       |   |               +--68 Argwol12781
    |       |                       |   |           +-128
    |       |                       |   |           |   +--67 Argwol12774
    |       |                       |   |       +-129
    |       |                       |   |       |   +--66 Argwol12782
    |       |                       |   |   +-130
    |       |                       |   |   |   +--65 Argwol12773
    |       |                       |   +-131
    |       |                       |       |   +--64 Argwol15402
    |       |                       |       +-127
    |       |                       |           +--63 Argwol15401
    |       |                   +-135
    |       |                   |   |            +--62 Ibemor13194
    |       |                   |   |        +-124
    |       |                   |   |        |   +--61 Ibemor13163
    |       |                   |   |    +-125
    |       |                   |   |    |   +--60 Ibemor13161
    |       |                   |   +--126
    |       |                   |        |               +--59 Ibemor13304
    |       |                   |        |           +-120
    |       |                   |        |           |   +--58 Ibemor13302
    |       |                   |        |       +-121
    |       |                   |        |       |   +--57 Ibemor13303
    |       |                   |        |   +-122
    |       |                   |        |   |   |   +--56 Ibemor13312
    |       |                   |        |   |   +-119
    |       |                   |        |   |       +--55 Ibemor13311
    |       |                   |        +-123
    |       |                   |            |       +--54 Ibemor13233
    |       |                   |            |   +-117
    |       |                   |            |   |   +--53 Ibemor13231
    |       |                   |            +-118
    |       |                   |                +--52 Ibemor13314
    |       |               +-136
    |       |               |   +-----------------51 Corcel22221
    |       |           +-137
    |       |           |   |                    +--50 Milsch13292
    |       |           |   |                +-112
    |       |           |   |                |   +--49 Milsch13291
    |       |           |   |            +-113
    |       |           |   |            |   +--48 Milsch13241
    |       |           |   |        +-114
    |       |           |   |        |   |   +--47 Milsch13283
    |       |           |   |        |   +-111
    |       |           |   |        |       +--46 Milsch13282
    |       |           |   |   +--115
    |       |           |   |   |    |       +--45 Milsch13213
    |       |           |   |   |    |   +-109
    |       |           |   |   |    |   |   +--44 Milsch13212
    |       |           |   |   |    +-110
    |       |           |   |   |        |       +--43 Milsch13192
    |       |           |   |   |        |   +-107
    |       |           |   |   |        |   |   +--42 Milsch13162
    |       |           |   |   |        +-108
    |       |           |   |   |            +--41 Milsch13191
    |       |           |   +-116
    |       |           |       |                           +--40 Josait13613
    |       |           |       |                       +-100
    |       |           |       |                       |   +--39 Josait13612
    |       |           |       |                   +-101
    |       |           |       |                   |   |       +--38 Josait13611
    |       |           |       |                   |   |   +--98
    |       |           |       |                   |   |   |   +--37 Josait13511
    |       |           |       |                   |   +--99
    |       |           |       |                   |       +--36 Josait13512
    |       |           |       |               +-102
    |       |           |       |               |   |   +--35 Josait13623
    |       |           |       |               |   +--97
    |       |           |       |               |       +--34 Josait13513
    |       |           |       |           +-103
    |       |           |       |           |   |   +--33 Josait13622
    |       |           |       |           |   +--96
    |       |           |       |           |       +--32 Josait13621
    |       |           |       |       +-104
    |       |           |       |       |   +--31 Josait13243
    |       |           |       |   +-105
    |       |           |       |   |   |       +--30 Isllag22592
    |       |           |       |   |   |   +--94
    |       |           |       |   |   |   |   +--29 Isllag22591
    |       |           |       |   |   +--95
    |       |           |       |   |       |   +--28 Islglo9821
    |       |           |       |   |       +--93
    |       |           |       |   |           +--27 Islglo10425
    |       |           |       +-106
    |       |           |           |                +--26 Islshu13322
    |       |           |           |            +--89
    |       |           |           |            |   +--25 Islshu13323
    |       |           |           |        +--90
    |       |           |           |        |   +--24 Islshu13321
    |       |           |           |   +---91
    |       |           |           |   |    +--23 Islshu13324
    |       |           |           +--92
    |       |           |               |                                              +--22 Boedav13211
    |       |           |               |                                          +--83
    |       |           |               |                                          |   +--21 Boedav13204
    |       |           |               |                                      +--84
    |       |           |               |                                      |   +--20 Boedav13201
    |       |           |               |                                  +--85
    |       |           |               |                                  |   |   +--19 Boestu13135
    |       |           |               |                                  |   +--82
    |       |           |               |                                  |       +--18 Boestu13134
    |       |           |               |       +-------------------------86
    |       |           |               |       |                          |                 +--17 Cholev13561
    |       |           |               |       |                          |             +--78
    |       |           |               |       |                          |             |   +--16 Cholev13563
    |       |           |               |       |                          |         +--79
    |       |           |               |       |                          |         |   +--15 Cholev13562
    |       |           |               |       |                          |     +--80
    |       |           |               |       |                          |     |   |   +--14 Cholev13573
    |       |           |               |       |                          |     |   +--77
    |       |           |               |       |                          |     |       +--13 Cholev13571
    |       |           |               |       |                          +----81
    |       |           |               |       |                                +--12 Cholev13552
    |       |           |               |   +--87
    |       |           |               |   |   +--11 Islpal22991
    |       |           |               +--88
    |       |           |                   +--10 Islpal22992
    |       |       +-138
    |       |       |   |   +---9 Islaza14041
    |       |       |   +--76
    |       |       |       +---8 Islaza14043
    |       |   +-139
    |       |   |   +----------------------7 Meremi
    |       +-140
    |           |       +---6 Spafez12122
    |           |   +--74
    |           |   |   +---5 Spafez12123
    |           +--75
    |               +---4 Spafez12121
+-143
|   +---3 Tarrol14351
|
+---2 Targas13403
|
+---1 Targas13401

 
(Targas13401:0.0000000100,Targas13403:0.0000000100,(Tarrol14351:0.0049641600,(((Spafez12121:0.0034311500,(Spafez12123:0.0000000000,Spafez12122:0.0000000300):0.8602:0.0000000300):1.0000:0.0979847100,(Meremi:0.6607363000,((Islaza14043:0.0037682500,Islaza14041:0.0000002500):1.0000:0.1048321200,(((((Islpal22992:0.0000000000,(Islpal22991:0.0000000100,((Cholev13552:0.0000000600,((Cholev13571:0.0000000100,Cholev13573:0.0000000100):1.0000:0.0018067900,(Cholev13562:0.0000000100,(Cholev13563:0.0000000100,Cholev13561:0.0000000100):1.0000:0.0000001200):1.0000:0.0018236500):1.0000:0.0018262800):1.0000:0.1879770700,((Boestu13134:0.0000000100,Boestu13135:0.0000000100):1.0000:0.0507911300,(Boedav13201:0.0077895400,(Boedav13204:0.0039255300,Boedav13211:0.0000000600):1.0000:0.0088839700):0.8687:0.0645468500):0.8687:0.0980182800):1.0000:0.7563828300):0.9081:0.0000000900):1.0000:0.0998688400,(Islshu13324:0.0000000100,(Islshu13321:0.0018390300,(Islshu13323:0.0000000000,Islshu13322:0.0000000100):1.0000:0.0000000000):1.0000:0.0018383400):1.0000:0.1515410300):1.0000:0.0362873800,(((Islglo10425:0.0077832200,Islglo9821:0.0000000800):1.0000:0.0182742000,(Isllag22591:0.0000000100,Isllag22592:0.0000000100):1.0000:0.0111745400):1.0000:0.1019619000,(Josait13243:0.0000005300,((Josait13621:0.0000000100,Josait13622:0.0000000100):1.0000:0.0019580600,((Josait13513:0.0000000000,Josait13623:0.0000000000):1.0000:0.0000000000,((Josait13512:0.0000000100,(Josait13511:0.0000000100,Josait13611:0.0019363300):1.0000:0.0000000800):1.0000:0.0019587800,(Josait13612:0.0000000100,Josait13613:0.0000000100):1.0000:0.0060061800):1.0000:0.0000000600):1.0000:0.0000000700):1.0000:0.0039310100):1.0000:0.1113256400):1.0000:0.0393865400):1.0000:0.0377129700,(((Milsch13191:0.0000000700,(Milsch13162:0.0016720500,Milsch13192:0.0000001200):1.0000:0.0016887000):1.0000:0.0374312500,(Milsch13212:0.0000000100,Milsch13213:0.0000000100):1.0000:0.0424078000):1.0000:0.0435665400,((Milsch13282:0.0089532700,Milsch13283:0.0159601500):1.0000:0.0016296800,(Milsch13241:0.0094109400,(Milsch13291:0.0000000100,Milsch13292:0.0000000100):1.0000:0.0107146200):0.9996:0.0042791200):1.0000:0.0146293800):1.0000:0.1615433100):1.0000:0.0889482400,(Corcel22221:0.5338653200,((((Ibemor13314:0.0051407900,(Ibemor13231:0.0017059000,Ibemor13233:0.0000001400):1.0000:0.0034599500):1.0000:0.0031955800,((Ibemor13311:0.0000000100,Ibemor13312:0.0000000100):1.0000:0.0103655700,(Ibemor13303:0.0000000000,(Ibemor13302:0.0000000100,Ibemor13304:0.0000000600):0.9997:0.0000000100):0.9997:0.0000000000):1.0000:0.0072266000):1.0000:0.0225029400,(Ibemor13161:0.0000000000,(Ibemor13163:0.0016513200,Ibemor13194:0.0000001300):0.5947:0.0000001300):0.6404:0.0000006000):1.0000:0.1557375200,(((Argwol15401:0.0037798600,Argwol15402:0.0014419900):1.0000:0.0107343300,(Argwol12773:0.0020076800,(Argwol12782:0.0000000100,(Argwol12774:0.0000000100,Argwol12781:0.0000000100):1.0000:0.0000000100):1.0000:0.0033177900):1.0000:0.0097593500):1.0000:0.0168487100,(Argwol12223:0.0017673100,(Argwol12222:0.0000000000,Argwol12221:0.0000000300):0.9942:0.0000000300):1.0000:0.0045285000):1.0000:0.1097902900):1.0000:0.0921209500):1.0000:0.0664256500):1.0000:0.0428522300):1.0000:0.1211562400):1.0000:0.1006017900):1.0000:0.0525647300,(Spafez13421:0.0034347300,Spafez13422:0.0000056500):1.0000:0.0394994400):1.0000:0.2453740300):1.0000:0.0148528800);
 
Note: this tree is unrooted. Branch lengths are the expected number of substitutions per site. Labels next to parentheses represent phylogenetic uncertainty due to model selection (see documentation)



---------------------------------------------------------------
*                                                             *
*        CORRECTED AKAIKE INFORMATION CRITERION (AICc)        *
*                                                             *
---------------------------------------------------------------
 
 Sample size: 658.0
 
 Model selected: 
   Model = TVM+I+G
   partition = 012314
   -lnL = 4977.8331
   K = 153
   freqA = 0.2899 
   freqC = 0.1127 
   freqG = 0.1619 
   freqT = 0.4355 
   R(a) [AC] =  0.8178
   R(b) [AG] =  13.9415
   R(c) [AT] =  0.4080
   R(d) [CG] =  3.5738
   R(e) [CT] =  13.9415
   R(f) [GT] =  1.0000
   p-inv = 0.5580
   gamma shape = 0.6880 

--
PAUP* Commands Block:
 If you want to load the selected model and associated estimates in PAUP*,
 attach the next block of commands after the data in your PAUP file:

[!
Likelihood settings from best-fit model (TVM+I+G) selected by AICc
with jModeltest 2.1.10 v20160303 on Thu Aug 03 07:56:29 PDT 2017]

BEGIN PAUP;
Lset base=(0.2899 0.1127 0.1619 ) nst=6  rmat=(0.8178 13.9415 0.4080 3.5738 13.9415) rates=gamma shape=0.6880 ncat=4 pinvar=0.5580;
END;
--
 
Tree for the best AICc model = (Targas13401:0.00000001,Targas13403:0.00000001,(Tarrol14351:0.00496416,((Spafez13421:0.00343473,Spafez13422:0.00000565):0.03949944,((Spafez12121:0.00343115,(Spafez12123:0.00000000,Spafez12122:0.00000003):0.00000003):0.09798471,(Meremi:0.66073630,((Islaza14043:0.00376825,Islaza14041:0.00000025):0.10483212,((Corcel22221:0.53386532,((((Argwol12773:0.00200768,(Argwol12782:0.00000001,(Argwol12774:0.00000001,Argwol12781:0.00000001):0.00000001):0.00331779):0.00975935,(Argwol15401:0.00377986,Argwol15402:0.00144199):0.01073433):0.01684871,(Argwol12223:0.00176731,(Argwol12222:0.00000000,Argwol12221:0.00000003):0.00000003):0.00452850):0.10979029,((Ibemor13161:0.00000000,(Ibemor13163:0.00165132,Ibemor13194:0.00000013):0.00000013):0.00000060,(((Ibemor13311:0.00000001,Ibemor13312:0.00000001):0.01036557,(Ibemor13303:0.00000000,(Ibemor13302:0.00000001,Ibemor13304:0.00000006):0.00000001):0.00000000):0.00722660,(Ibemor13314:0.00514079,(Ibemor13231:0.00170590,Ibemor13233:0.00000014):0.00345995):0.00319558):0.02250294):0.15573752):0.09212095):0.06642565,((((Milsch13282:0.00895327,Milsch13283:0.01596015):0.00162968,(Milsch13241:0.00941094,(Milsch13291:0.00000001,Milsch13292:0.00000001):0.01071462):0.00427912):0.01462938,((Milsch13191:0.00000007,(Milsch13162:0.00167205,Milsch13192:0.00000012):0.00168870):0.03743125,(Milsch13212:0.00000001,Milsch13213:0.00000001):0.04240780):0.04356654):0.16154331,(((Islshu13324:0.00000001,(Islshu13321:0.00183903,(Islshu13323:0.00000000,Islshu13322:0.00000001):0.00000000):0.00183834):0.15154103,(Islpal22992:0.00000000,(Islpal22991:0.00000001,((Cholev13552:0.00000006,((Cholev13571:0.00000001,Cholev13573:0.00000001):0.00180679,(Cholev13562:0.00000001,(Cholev13563:0.00000001,Cholev13561:0.00000001):0.00000012):0.00182365):0.00182628):0.18797707,((Boestu13134:0.00000001,Boestu13135:0.00000001):0.05079113,(Boedav13201:0.00778954,(Boedav13204:0.00392553,Boedav13211:0.00000006):0.00888397):0.06454685):0.09801828):0.75638283):0.00000009):0.09986884):0.03628738,(((Isllag22591:0.00000001,Isllag22592:0.00000001):0.01117454,(Islglo10425:0.00778322,Islglo9821:0.00000008):0.01827420):0.10196190,(Josait13243:0.00000053,((Josait13621:0.00000001,Josait13622:0.00000001):0.00195806,((Josait13513:0.00000000,Josait13623:0.00000000):0.00000000,((Josait13612:0.00000001,Josait13613:0.00000001):0.00600618,(Josait13512:0.00000001,(Josait13511:0.00000001,Josait13611:0.00193633):0.00000008):0.00195878):0.00000006):0.00000007):0.00393101):0.11132564):0.03938654):0.03771297):0.08894824):0.04285223):0.12115624):0.10060179):0.05256473):0.24537403):0.01485288);
 
 
* AICc MODEL SELECTION : Selection uncertainty
 
Model             -lnL    K     AICc       delta       weight   cumWeight
------------------------------------------------------------------------- 
TVM+I+G     4977.83309   153  10355.166180   0.000000    0.497588   0.497588 
TPM2uf+I+G  4981.76505   151  10356.249468   1.083288    0.289492   0.787081 
GTR+I+G     4977.63808   154  10358.186697   3.020517    0.109894   0.896975 
TIM2+I+G    4981.40839   152  10358.919750   3.753570    0.076172   0.973146 
TPM3uf+I+G  4984.47077   151  10361.660908   6.494728    0.019345   0.992491 
TIM3+I+G    4984.46326   152  10365.029490   9.863310    0.003590   0.996081 
HKY+I+G     4988.58679   150  10366.522692  11.356512    0.001702   0.997782 
TPM1uf+I+G  4987.01833   151  10366.756028  11.589848    0.001514   0.999296 
TrN+I+G     4988.41672   151  10369.552808  14.386628    0.000374   0.999670 
TIM1+I+G    4986.85081   152  10369.804590  14.638410    0.000330   1.000000 
TPM2uf+G    5007.49388   150  10404.336872  49.170692   1.05e-011   1.000000 
HKY+G       5011.28958   149  10408.571286  53.405106   1.26e-012   1.000000 
TVM+G       5006.39568   152  10408.894330  53.728150   1.07e-012   1.000000 
TPM1uf+G    5009.90897   150  10409.167052  54.000872   9.35e-013   1.000000 
TPM3uf+G    5010.33467   150  10410.018452  54.852272   6.11e-013   1.000000 
TrN+G       5011.28593   150  10411.920972  56.754792   2.36e-013   1.000000 
TIM1+G      5009.90319   151  10412.525748  57.359568   1.74e-013   1.000000 
TIM2+G      5011.03308   151  10414.785528  59.619348   5.63e-014   1.000000 
TIM3+G      5012.71251   151  10418.144388  62.978208   1.05e-014   1.000000 
GTR+G       5010.18286   153  10419.865720  64.699540   4.44e-015   1.000000 
TrN+I       5082.91227   150  10555.173652  200.007472   1.84e-044   1.000000 
GTR+I       5080.34070   153  10560.181400  205.015220   1.51e-045   1.000000 
TIM2+I      5083.88937   151  10560.498108  205.331928   1.29e-045   1.000000 
TPM1uf+I    5086.51363   150  10562.376372  207.210192   5.03e-046   1.000000 
HKY+I       5088.66759   149  10563.327306  208.161126   3.13e-046   1.000000 
TIM3+I      5085.30569   151  10563.330748  208.164568   3.12e-046   1.000000 
TIM1+I      5085.86382   151  10564.447008  209.280828   1.79e-046   1.000000 
TPM2uf+I    5088.28312   150  10565.915352  210.749172   8.58e-047   1.000000 
TPM3uf+I    5089.08018   150  10567.509472  212.343292   3.86e-047   1.000000 
TVM+I       5088.24741   152  10572.597790  217.431610   3.04e-048   1.000000 
SYM+I+G     5100.55998   151  10593.839328  238.673148   7.41e-053   1.000000 
TIM3ef+I+G  5105.90177   149  10597.795666  242.629486   1.02e-053   1.000000 
TVMef+I+G   5108.25413   150  10605.857372  250.691192   1.82e-055   1.000000 
TIM1ef+I+G  5109.98516   149  10605.962446  250.796266   1.73e-055   1.000000 
TPM3+I+G    5115.06761   148  10612.783550  257.617370   5.70e-057   1.000000 
TrNef+I+G   5117.77163   148  10618.191590  263.025410   3.82e-058   1.000000 
TIM2ef+I+G  5117.04543   149  10620.082986  264.916806   1.48e-058   1.000000 
TPM1+I+G    5120.15976   148  10622.967850  267.801670   3.50e-059   1.000000 
SYM+G       5117.40381   150  10624.156732  268.990552   1.93e-059   1.000000 
TIM3ef+G    5121.64218   148  10625.932690  270.766510   7.96e-060   1.000000 
K80+I+G     5128.56449   147  10636.446627  281.280447   4.15e-062   1.000000 
TVMef+G     5125.81207   149  10637.616266  282.450086   2.31e-062   1.000000 
TPM2+I+G    5127.64848   148  10637.945290  282.779110   1.96e-062   1.000000 
TIM1ef+G    5128.67944   148  10640.007210  284.841030   6.99e-063   1.000000 
TPM3+G      5130.35798   147  10640.033607  284.867427   6.90e-063   1.000000 
TrNef+G     5135.42316   147  10650.163967  294.997787   4.35e-065   1.000000 
TIM2ef+G    5135.13529   148  10652.918910  297.752730   1.10e-065   1.000000 
TPM1+G      5137.08261   147  10653.482867  298.316687   8.28e-066   1.000000 
K80+G       5144.20541   146  10664.410820  309.244640   3.51e-068   1.000000 
TPM2+G      5143.88836   147  10667.094367  311.928187   9.17e-069   1.000000 
SYM+I       5156.63282   150  10702.614752  347.448572   1.78e-076   1.000000 
TIM3ef+I    5160.50512   148  10703.658570  348.492390   1.05e-076   1.000000 
TIM1ef+I    5167.66366   148  10717.975650  362.809470   8.20e-080   1.000000 
TrNef+I     5179.89289   147  10739.103427  383.937247   2.12e-084   1.000000 
TIM2ef+I    5179.60554   148  10741.859410  386.693230   5.34e-085   1.000000 
TVMef+I     5181.06362   149  10748.119366  392.953186   2.33e-086   1.000000 
TPM3+I      5184.57246   147  10748.462567  393.296387   1.97e-086   1.000000 
TPM1+I      5191.39660   147  10762.110847  406.944667   2.14e-089   1.000000 
K80+I       5193.76946   146  10763.538920  408.372740   1.05e-089   1.000000 
TPM2+I      5197.50787   147  10774.333387  419.167207   4.74e-092   1.000000 
F81+I+G     5389.92529   149  11165.842706  810.676526   4.58e-177   1.000000 
F81+G       5399.77719   148  11182.202710  827.036530   1.28e-180   1.000000 
JC+I+G      5413.72606   146  11203.452120  848.285940   3.12e-185   1.000000 
JC+G        5423.78905   145  11220.273413  865.107233   6.94e-189   1.000000 
F81+I       5444.79727   148  11272.242870  917.076690   3.60e-200   1.000000 
JC+I        5473.61336   145  11319.922033  964.755853   1.60e-210   1.000000 
GTR         5662.37748   152  11720.857930  1365.691750   0.00e+000   1.000000 
TVM         5671.05449   151  11734.828348  1379.662168   0.00e+000   1.000000 
TIM3        5680.16852   150  11749.686152  1394.519972   0.00e+000   1.000000 
SYM         5681.89329   149  11749.778706  1394.612526   0.00e+000   1.000000 
TVMef       5691.70673   148  11766.061790  1410.895610   0.00e+000   1.000000 
TPM3uf      5690.18667   149  11766.365466  1411.199286   0.00e+000   1.000000 
TIM3ef      5693.92015   147  11767.157947  1411.991767   0.00e+000   1.000000 
TIM2        5690.69311   150  11770.735332  1415.569152   0.00e+000   1.000000 
TPM2uf      5696.44850   149  11778.889126  1423.722946   0.00e+000   1.000000 
TPM3        5703.61272   146  11783.225440  1428.059260   0.00e+000   1.000000 
TIM1        5698.74497   150  11786.839052  1431.672872   0.00e+000   1.000000 
TPM1uf      5705.59782   149  11797.187766  1442.021586   0.00e+000   1.000000 
TrN         5707.79199   149  11801.576106  1446.409926   0.00e+000   1.000000 
HKY         5715.07825   148  11812.804830  1457.638650   0.00e+000   1.000000 
TIM2ef      5721.14758   147  11821.612807  1466.446627   0.00e+000   1.000000 
TIM1ef      5724.38872   147  11828.095087  1472.928907   0.00e+000   1.000000 
TPM2        5731.30009   146  11838.600180  1483.434000   0.00e+000   1.000000 
TrNef       5733.00920   146  11842.018400  1486.852220   0.00e+000   1.000000 
TPM1        5734.99829   146  11845.996580  1490.830400   0.00e+000   1.000000 
K80         5743.03561   145  11858.766532  1503.600352   0.00e+000   1.000000 
F81         5985.86882   147  12351.055287  1995.889107   0.00e+000   1.000000 
JC          5997.79885   144  12365.001209  2009.835029   0.00e+000   1.000000
-------------------------------------------------------------------------
-lnL:	negative log likelihod
 K:	number of estimated parameters
 AICc:	Corrected Akaike Information Criterion
 delta:	AICc difference
 weight:	AICc weight
 cumWeight:	cumulative AICc weight
 
 
* AICc MODEL SELECTION : Confidence interval
 
There are 88 models in the 100% confidence interval: [ TVM+I+G TPM2uf+I+G GTR+I+G TIM2+I+G TPM3uf+I+G TIM3+I+G HKY+I+G TPM1uf+I+G TrN+I+G TIM1+I+G TPM2uf+G HKY+G TVM+G TPM1uf+G TPM3uf+G TrN+G TIM1+G TIM2+G TIM3+G GTR+G TrN+I GTR+I TIM2+I TPM1uf+I HKY+I TIM3+I TIM1+I TPM2uf+I TPM3uf+I TVM+I SYM+I+G TIM3ef+I+G TVMef+I+G TIM1ef+I+G TPM3+I+G TrNef+I+G TIM2ef+I+G TPM1+I+G SYM+G TIM3ef+G K80+I+G TVMef+G TPM2+I+G TIM1ef+G TPM3+G TrNef+G TIM2ef+G TPM1+G K80+G TPM2+G SYM+I TIM3ef+I TIM1ef+I TrNef+I TIM2ef+I TVMef+I TPM3+I TPM1+I K80+I TPM2+I F81+I+G F81+G JC+I+G JC+G F81+I JC+I GTR TVM TIM3 SYM TVMef TPM3uf TIM3ef TIM2 TPM2uf TPM3 TIM1 TPM1uf TrN HKY TIM2ef TIM1ef TPM2 TrNef TPM1 K80 F81 JC ] 
 
 
* AICc MODEL SELECTION : Parameter importance
 
Parameter   Importance
----------------------
fA	    1.0000
fC	    1.0000
fG	    1.0000
fT	    1.0000
kappa	    0.0017
titv	    0.0017
rAC	    0.9961
rAG	    0.9983
rAT	    0.9750
rCG	    0.6323
rCT	    0.9983
rGT	    0.9983
pinv(I)	    0.0000
alpha(G)	    0.0000
pinv(IG)	    1.0000
alpha(IG)	    1.0000
----------------------
Values have been rounded.
 (I):  considers only +I models.
 (G):  considers only +G models.
 (IG): considers only +I+G models.
 
 
* AICc MODEL SELECTION : Best Model's command line
 
phyml  -i /tmp/jmodeltest691883023177383671.phy -d nt -n 1 -b 0 --run_id TVM+I+G -m 012314 -f m -v e -c 4 -a e --no_memory_check -o tlr -s BEST
 
 
 
---------------------------------------------------------------
*                                                             *
*                    MODEL AVERAGED PHYLOGENY                 *
*                                                             *
---------------------------------------------------------------
 
Selection criterion: . . . . AICc
Confidence interval: . . . . 1.00
Consensus type:. . . . . . . 50% majority rule
 
 
